label_id,cpu_usage_percent,ram_usage_percent,disk_read_mb,disk_write_mb,network_sent_mb,network_recv_mb
2,26.6,91.1,0.0391,0.1729,0.0,0.0
2,23.8,91.1,0.0,0.2578,0.0,0.0
2,26.5,91.1,0.0,0.1479,0.0001,0.0001
2,23.1,91.1,0.0,0.0625,0.0,0.0
2,24.1,91.1,0.0,0.0938,0.0,0.0
2,49.1,91.1,0.3477,0.1094,0.0,0.0
2,41.4,91.3,0.0347,0.2891,0.0,0.0
2,32.3,91.1,0.0859,5.793,0.0,0.0
2,25.2,91.1,1.0703,2.0688,0.0,0.0
2,25.5,91.1,0.0625,0.1445,0.0001,0.0001
2,31.3,91.1,0.0859,0.1445,0.0,0.0
2,28.0,91.1,0.1719,0.3086,0.0,0.0
2,28.1,91.1,0.5181,2.8867,0.0,0.0001
2,27.3,91.1,0.0601,0.3281,0.0,0.0
2,26.4,91.1,0.0156,0.1636,0.0,0.0
2,25.3,91.1,0.1997,0.0547,0.0015,0.0036
2,23.9,91.1,0.4404,0.168,0.0003,0.0018
2,40.5,91.2,0.8887,0.7695,0.0,0.0
2,27.7,91.2,0.8491,0.6045,0.0,0.0
2,24.5,91.2,0.4688,1.2266,0.0,0.0
2,48.3,91.3,0.7573,0.4297,0.0003,0.0004
2,26.8,91.3,0.0273,0.1875,0.0,0.0
2,22.5,91.3,0.6211,0.7188,0.0,0.0
2,25.6,91.3,0.125,5.707,0.0001,0.0001
2,28.6,91.2,1.207,1.582,0.0,0.0
2,29.4,91.3,1.4951,0.3633,0.0,0.0
2,26.2,91.2,0.0625,0.1133,0.0,0.0
2,29.1,91.3,0.1055,0.25,0.0003,0.0001
2,29.4,91.3,0.0859,0.7266,0.0017,0.0468
2,27.3,91.3,0.0781,0.2227,0.0,0.0
2,23.7,91.3,2.5,0.1328,0.0001,0.0001
2,41.4,91.3,0.2222,2.8799,0.0,0.0
2,34.8,91.3,0.0469,1.7192,0.0,0.0
2,28.3,91.3,0.1997,0.2461,0.0,0.0
2,27.9,91.3,0.0625,0.0469,0.0,0.0
2,62.0,91.4,0.085,0.3203,0.0,0.0
2,23.7,91.4,0.0273,0.1016,0.0,0.0
2,22.7,91.4,0.0312,5.8892,0.0001,0.0001
2,27.4,91.5,0.0195,0.2964,0.0,0.0
2,28.6,91.4,2.2588,1.8828,0.0002,0.0001
2,24.8,91.4,1.5234,0.125,0.0,0.0
2,26.3,91.4,0.0938,0.3633,0.0,0.0
2,22.8,91.5,1.5894,0.2031,0.0002,0.0
2,21.8,91.5,0.5156,0.2461,0.0,0.0
2,23.1,91.5,1.5923,0.2148,0.0,0.0
2,21.5,91.5,0.8394,0.5278,0.0018,0.005
2,25.2,91.4,2.0332,1.0645,0.0001,0.0001
2,23.3,91.4,0.1025,0.1562,0.0014,0.0366
2,24.3,91.4,0.0,0.1782,0.0,0.0
2,40.3,91.4,0.1973,0.3594,0.0,0.0
2,34.2,91.4,0.0371,0.25,0.0001,0.0001
2,34.1,91.4,0.3091,1.8818,0.0,0.0
2,31.2,91.5,0.1406,7.374,0.0002,0.0003
2,22.8,91.5,0.5938,1.0234,0.0,0.0
2,24.2,91.5,0.0098,0.0273,0.0,0.0
2,33.8,91.5,0.1489,1.0469,0.0,0.0
2,25.5,91.5,0.043,0.4878,0.0,0.0
2,28.1,91.5,0.0859,0.2051,0.0,0.0
2,28.0,91.5,0.0088,0.0547,0.0,0.0
2,28.8,91.6,0.2812,0.2891,0.0,0.0
2,28.0,91.5,0.2939,0.25,0.0,0.0
2,28.1,91.5,0.1836,0.8965,0.0,0.0
2,24.2,91.5,0.0156,0.9028,0.0,0.0
2,26.1,91.5,0.0,0.8525,0.0,0.0
2,44.3,91.5,0.0786,0.1562,0.0,0.0
2,36.0,91.5,0.0674,0.3862,0.0,0.0
2,26.5,91.5,0.0811,0.082,0.0,0.0
2,29.9,91.5,0.1694,6.8672,0.0,0.0
2,25.0,91.5,0.4688,0.8164,0.0,0.0
2,27.3,91.5,0.0918,0.1797,0.0,0.0
2,40.9,91.7,0.3281,0.8745,0.0,0.0
2,26.6,91.5,0.2031,1.4297,0.0001,0.0001
2,27.9,91.5,0.1558,0.6348,0.0,0.0
2,28.8,91.5,0.0127,0.4326,0.0,0.0
2,30.4,91.6,0.0273,0.1758,0.0001,0.0001
2,22.6,91.6,0.0156,0.2891,0.0019,0.0053
2,25.7,91.6,0.0,0.0625,0.0001,0.0001
2,35.1,91.5,0.0781,0.9033,0.0,0.0
2,40.3,91.5,0.0664,0.7021,0.0,0.0
2,61.1,91.6,0.0737,0.2979,0.0001,0.0001
2,36.4,91.7,0.4302,0.8638,0.0,0.0
2,33.1,91.7,0.6382,7.3628,0.0001,0.0001
2,23.8,91.2,0.0,0.0859,0.0,0.0
2,23.7,91.3,0.5039,1.0508,0.0001,0.0001
2,23.1,91.3,0.0,0.1641,0.0001,0.0001
2,22.7,91.3,0.0,0.1406,0.0,0.0
2,24.7,91.2,0.0098,0.1602,0.0,0.0
2,27.6,91.2,0.0312,1.4429,0.0,0.0
2,21.1,91.3,0.0586,0.6187,0.0,0.0
2,23.5,91.3,0.125,0.5708,0.0,0.0
2,24.2,91.3,0.0,0.0703,0.0001,0.0001
2,28.3,91.8,0.043,0.6997,0.0,0.0
2,28.4,91.7,0.2188,0.2725,0.0,0.0
2,26.3,91.7,0.0,0.2148,0.0,0.0
2,47.5,91.7,4.9443,0.1953,0.0,0.0001
2,24.5,91.8,0.3242,0.314,0.0,0.0
2,28.4,91.8,0.0469,6.5312,0.0,0.0
2,24.8,91.8,0.9375,1.7529,0.0,0.0
2,23.6,91.8,0.1562,0.1953,0.0,0.0
2,24.2,91.7,0.0625,0.3003,0.0,0.0
2,29.5,91.8,0.0664,0.4644,0.0,0.0
2,25.6,91.8,0.0312,0.3901,0.0,0.0
2,31.0,91.7,0.3086,0.3242,0.0,0.0
2,27.6,91.9,0.042,0.293,0.0001,0.0001
2,27.2,91.9,0.0156,0.2383,0.0002,0.0
2,29.4,91.9,0.0,0.1289,0.0019,0.0051
2,24.4,91.9,0.0,0.2227,0.0016,0.0098
2,37.1,92.3,0.2383,1.062,0.0003,0.0
2,38.4,92.3,0.3906,0.8281,0.0,0.0
2,43.3,92.2,0.0854,0.4253,0.0,0.0
2,29.0,92.3,0.0781,0.9307,0.0001,0.0001
2,26.2,92.2,0.0156,5.7969,0.0057,0.0063
2,34.4,92.4,1.0249,2.0688,0.0,0.0
2,33.0,92.1,0.1572,1.103,0.0,0.0
2,26.5,92.2,0.0,0.1133,0.0,0.0
2,32.3,92.2,0.0781,0.9604,0.0001,0.0001
2,27.3,92.2,0.125,0.7593,0.0001,0.0001
2,24.1,92.2,0.0,0.6797,0.0,0.0
2,31.9,92.2,0.0596,0.5786,0.0001,0.0
2,31.6,92.2,0.0156,1.0112,0.0,0.0001
2,24.2,92.2,0.0,0.561,0.0,0.0
2,27.7,92.2,3.2427,0.7583,0.0001,0.0
2,33.5,92.3,2.5493,1.1343,0.0022,0.0071
2,47.4,92.5,0.1641,0.8135,0.0,0.0
2,29.0,92.2,0.1987,0.4883,0.0,0.0
2,26.4,92.3,0.0156,6.0903,0.0001,0.0001
2,24.2,92.3,0.125,0.5615,0.0001,0.0002
2,25.0,92.3,1.0,1.6055,0.0001,0.0001
2,38.5,92.3,0.0469,1.6436,0.0,0.0
2,28.5,92.3,0.0,0.6597,0.0,0.0
2,21.9,92.3,0.0,0.2568,0.0001,0.0001
2,22.9,92.3,0.082,0.2266,0.0,0.0
2,26.0,92.3,0.0,0.707,0.0001,0.0001
2,27.8,92.3,4.979,0.3789,0.0001,0.0002
2,40.2,92.4,11.0361,0.7227,0.0001,0.0001
2,23.1,92.3,0.0269,0.4282,0.0018,0.0054
2,26.1,92.3,0.1562,0.293,0.0,0.0
2,22.3,92.3,0.0156,0.3438,0.0,0.0
2,51.9,92.4,0.1914,1.9121,0.0,0.0
2,52.7,92.7,3.9067,12.5776,0.0001,0.0002
2,24.9,92.7,0.082,5.793,0.0,0.0
2,26.9,92.7,0.0352,3.5576,0.0,0.0
2,29.3,92.7,1.0625,2.0034,0.0,0.0
2,30.7,92.7,0.0234,0.1133,0.0,0.0
2,35.9,92.8,0.1816,1.2803,0.0,0.0
2,38.9,92.8,0.3125,2.5317,0.0019,0.0467
2,28.3,92.8,0.2012,0.3042,0.0,0.0
2,32.8,92.8,0.4453,0.4517,0.0,0.0
2,37.9,92.8,0.0312,3.064,0.0,0.0
2,29.0,92.8,0.0,0.8818,0.0,0.0
2,29.5,92.8,0.0117,0.3276,0.0,0.0
2,32.3,92.8,0.895,2.4199,0.0,0.0
2,32.0,92.8,0.0737,0.3804,0.0,0.0
2,59.7,92.7,0.0684,1.0029,0.0,0.0
2,27.7,92.8,0.0688,1.1309,0.0,0.0
2,35.6,92.3,0.2148,6.9629,0.0008,0.0066
2,38.3,92.2,1.103,2.4556,0.003,0.0006
2,26.1,92.3,0.0264,0.8179,0.0,0.0
2,24.7,92.3,0.0,0.3672,0.0,0.0
2,27.8,92.3,0.1943,0.4253,0.0001,0.0001
2,28.0,92.4,0.0,0.2881,0.0001,0.0001
2,37.2,92.5,0.0,1.2524,0.0,0.0
2,22.9,92.5,0.0391,0.3906,0.0001,0.0001
2,24.2,92.5,0.0,0.2578,0.0,0.0
2,41.0,92.6,0.1406,1.4502,0.0015,0.0035
2,31.1,92.6,0.0039,0.2354,0.0003,0.0017
2,30.4,92.7,0.0859,0.71,0.0,0.0
2,48.3,92.7,0.5195,1.4087,0.0,0.0
2,32.1,92.7,0.0229,1.647,0.0,0.0
2,22.7,92.7,0.0352,6.2061,0.0,0.0
2,25.2,92.7,0.0,0.2363,0.0,0.0
2,28.6,92.7,1.2344,2.5581,0.0,0.0
2,38.5,92.8,16.6118,1.019,0.0,0.0
2,37.4,92.9,10.9746,2.9531,0.0,0.0
2,30.6,92.9,0.1719,1.1353,0.0001,0.0001
2,28.2,92.8,0.1147,0.4238,0.0,0.0
2,31.8,93.0,0.1929,1.228,0.0001,0.0001
2,30.6,92.9,0.5703,1.4316,0.0,0.0
2,24.8,92.8,0.0,0.3618,0.0001,0.0001
2,23.0,92.8,0.0,0.2427,0.0,0.0
2,25.3,92.8,0.0,0.2368,0.0,0.0
2,31.7,92.8,0.0625,1.2124,0.0,0.0
2,52.1,92.9,0.2852,1.8657,0.0,0.0
2,25.0,92.8,0.1562,0.2524,0.0,0.0
2,33.9,92.8,0.0938,6.8208,0.0,0.0
2,28.0,92.8,1.085,1.7363,0.0,0.0
2,27.4,92.8,0.0,0.6196,0.0,0.0
2,40.0,92.8,0.2383,1.8354,0.0,0.0
2,26.0,92.9,0.0156,0.4243,0.0,0.0
2,24.3,92.9,0.0825,0.1914,0.0,0.0
2,23.8,92.9,0.0039,0.2183,0.0,0.0
2,28.9,92.9,0.0,0.2578,0.0,0.0
2,25.0,92.9,0.1484,0.709,0.0,0.0
2,25.0,92.8,0.0,0.2876,0.0,0.0
2,27.8,92.9,0.0938,2.168,0.0015,0.0037
2,22.8,92.8,0.0,0.3477,0.0004,0.0019
2,30.6,92.8,0.0,0.9707,0.0001,0.0002
2,61.2,92.9,0.1094,2.104,0.0,0.0001
2,33.2,92.9,0.0977,0.5835,0.0,0.0
2,27.5,92.9,0.0312,5.7773,0.0002,0.0002
2,25.0,92.9,1.0195,2.207,0.0,0.0
2,35.0,92.9,0.0352,1.1123,0.0,0.0
2,25.4,92.9,0.189,0.7422,0.0,0.0
2,26.4,93.0,0.0,0.2764,0.0001,0.0001
2,31.5,93.0,1.54,5.1157,0.004,0.0075
2,17.3,93.1,0.5898,2.8755,0.0001,0.0013
2,26.2,93.3,0.5591,0.2578,0.0001,0.0001
2,4.9,93.3,0.1445,0.3789,0.0005,0.0026
2,11.9,93.8,4.0342,6.5703,0.0105,0.0168
2,11.4,93.5,0.771,0.2749,0.0097,0.0143
2,11.7,93.6,1.5352,1.8555,0.0,0.0
2,13.2,93.7,0.5078,0.2461,0.0006,0.0054
2,25.8,93.7,0.3486,0.6914,0.0,0.0
2,28.3,93.7,0.0312,0.5493,0.0,0.0
2,35.5,93.7,0.146,1.4678,0.0,0.0
2,31.3,93.6,0.1016,1.5225,0.0,0.0
2,29.0,93.6,0.0728,1.2749,0.0,0.0
2,47.1,92.2,0.0156,0.4316,0.0,0.0
2,28.3,92.2,0.0117,1.5967,0.0001,0.0001
2,32.2,92.2,0.1953,0.5654,0.0,0.0
2,26.3,92.2,0.1406,0.2612,0.0001,0.0001
2,30.2,92.3,0.0327,0.125,0.0,0.0
2,26.8,92.2,0.0,0.3267,0.0054,0.0083
2,30.0,91.8,0.0117,0.4448,0.0068,0.0053
2,27.5,91.8,0.0156,1.1016,0.0019,0.0051
2,23.1,91.8,0.0195,0.1836,0.0045,0.0074
2,38.1,91.9,0.125,0.6128,0.0,0.0
2,40.6,92.1,0.0195,0.5547,0.0001,0.0001
2,29.2,92.0,0.1138,5.8477,0.0,0.0
2,31.7,91.4,0.0312,0.4922,0.0,0.0
2,35.6,91.5,1.0742,2.2681,0.0,0.0
2,26.1,91.5,0.0601,0.2456,0.0,0.0
2,24.1,91.5,0.0176,0.2764,0.0001,0.0001
2,26.0,91.6,0.1167,0.5068,0.0001,0.0001
2,25.2,91.6,0.019,0.4834,0.0001,0.0001
2,24.0,91.6,0.0,0.2925,0.0,0.0
2,22.9,91.6,0.0,0.4561,0.0,0.0
2,24.7,91.6,0.1406,0.3359,0.0,0.0001
2,25.1,91.6,0.0713,0.2695,0.0,0.0
2,25.7,91.6,0.0625,0.2109,0.0,0.0
2,35.6,91.6,0.0259,1.4409,0.0,0.0
2,47.0,91.8,0.0361,1.1992,0.0016,0.0071
2,32.0,91.8,0.0713,0.606,0.0,0.0
2,28.6,91.8,0.0156,6.6226,0.0,0.0
2,21.7,91.8,0.4805,1.186,0.0,0.0
2,26.3,91.8,0.0322,0.4092,0.0,0.0
2,27.8,91.8,0.0625,0.2842,0.0,0.0
2,28.0,91.8,0.0,0.1484,0.0001,0.0001
2,28.3,91.8,0.0,1.3472,0.0,0.0
2,23.3,91.9,0.0,0.2681,0.0,0.0
2,25.0,92.0,0.0078,0.168,0.0001,0.0001
2,27.4,91.9,0.0312,0.5063,0.0,0.0
2,28.7,91.9,0.0156,0.4121,0.0001,0.0
2,31.8,91.9,0.0,0.4873,0.0002,0.0003
2,25.3,91.9,0.1172,0.3945,0.0019,0.0054
2,24.6,91.9,0.0273,0.5337,0.0,0.0
2,53.6,92.0,0.0781,0.5073,0.0,0.0
2,23.9,92.0,0.0,0.3047,0.0,0.0
2,24.2,92.0,0.1538,6.1235,0.0,0.0
2,24.8,92.0,0.9414,1.6211,0.0001,0.0001
2,26.1,92.0,0.0,0.6987,0.0,0.0
2,33.6,92.3,0.0781,0.9897,0.0001,0.0001
2,27.8,92.0,0.0156,0.8379,0.0,0.0
2,23.6,92.0,0.1328,0.5039,0.0021,0.0468
2,23.7,92.0,0.1172,0.2305,0.0,0.0
2,25.3,92.0,0.0156,1.4229,0.0045,0.0049
2,25.9,92.0,0.0,0.2656,0.0,0.0
2,26.6,92.0,0.0,0.2969,0.0001,0.0001
2,26.5,92.0,0.0391,0.252,0.0,0.0
2,24.8,91.9,0.0,0.2773,0.0,0.0
2,24.8,92.0,0.0,0.2344,0.0002,0.0002
2,47.1,92.2,0.0781,0.6367,0.0029,0.0036
2,31.5,92.2,0.125,6.2539,0.0,0.0
2,23.3,92.2,0.0,0.1289,0.0,0.0
2,22.9,92.2,0.9375,1.6641,0.0,0.0
2,25.3,92.2,0.0,0.2891,0.0,0.0
2,25.7,92.2,0.0854,0.1797,0.0,0.0
2,25.7,92.2,0.0,0.207,0.0,0.0
2,25.3,92.2,0.0156,0.375,0.0,0.0
2,25.5,92.2,0.0,0.2266,0.0,0.0001
2,33.3,92.2,284.2949,2.3438,0.0088,0.0029
2,25.0,92.2,0.0469,0.4102,0.0012,0.0841
2,27.0,92.4,0.0469,0.5,0.0,0.0
2,27.9,92.4,0.0156,0.3164,0.0,0.0
2,25.0,92.3,0.0,0.3398,0.0017,0.0052
2,37.0,92.3,0.0625,0.3203,0.0001,0.0001
2,34.2,92.4,0.0156,0.5078,0.0,0.0
2,25.3,92.4,0.0156,5.7725,0.0001,0.0001
2,25.7,92.4,0.6172,1.2617,0.0,0.0
2,26.1,92.4,0.0386,0.3125,0.0008,0.0026
2,30.3,92.4,0.0073,0.3945,0.0012,0.0011
2,25.5,92.4,0.0117,0.9297,0.0001,0.0
2,26.6,92.4,0.0078,0.2109,0.0,0.0002
2,32.2,92.6,0.0352,0.2656,0.0,0.0002
2,29.2,92.4,0.0859,0.3711,0.0001,0.0001
2,23.1,92.4,0.0,0.2803,0.0,0.0
2,22.9,92.4,0.0,0.168,0.0,0.0
2,24.1,92.4,0.0,0.1797,0.0002,0.0004
2,26.7,92.4,0.0,0.2266,0.0,0.0
2,26.1,92.4,0.0625,0.1914,0.0,0.0
2,49.4,92.3,0.1406,0.2656,0.0,0.0
2,33.5,92.4,0.0625,0.585,0.0,0.0
2,25.9,92.4,0.0781,5.7227,0.0,0.0
2,23.4,92.4,0.5078,0.9883,0.0,0.0
2,26.5,92.3,0.082,0.3438,0.0,0.0
2,26.2,92.4,0.0098,0.25,0.0,0.0
2,27.6,92.4,0.25,2.0977,0.0,0.0
2,27.1,92.4,0.0098,0.1445,0.0,0.0
2,25.1,92.4,0.0,0.2969,0.0,0.0
2,24.4,92.4,0.0098,0.1719,0.0,0.0
2,21.3,92.4,0.0,0.4336,0.0,0.0
2,22.3,92.4,0.0098,0.2578,0.0001,0.0001
2,26.4,92.4,0.0,0.2539,0.0002,0.0002
2,26.0,92.4,0.0039,0.25,0.0,0.0
2,29.7,92.6,0.0469,0.3047,0.0019,0.0054
2,42.0,92.7,0.1445,0.5459,0.0,0.0
2,22.8,92.7,0.0156,0.293,0.0,0.0
2,23.1,92.8,0.0,0.3516,0.0,0.0
2,23.6,92.7,0.0195,5.8281,0.0001,0.0001
2,24.0,92.7,0.4688,1.1602,0.0001,0.0001
2,24.8,92.7,0.0,0.2109,0.0,0.0
2,24.8,92.7,0.0,0.2227,0.0,0.0
2,27.6,92.7,0.0156,0.9526,0.0,0.0
2,25.3,92.7,0.0,0.2344,0.0,0.0
2,26.0,92.7,0.0,0.1992,0.0001,0.0001
2,32.8,92.8,0.1616,0.7144,0.0001,0.0001
2,26.1,92.8,0.0903,0.1992,0.0,0.0
2,29.5,92.8,0.0,0.3438,0.0,0.0
2,44.1,92.8,0.0703,1.8477,0.0008,0.0004
2,25.2,92.8,0.7593,1.5991,0.0026,0.0148
2,56.1,92.8,0.1758,0.583,0.0,0.0
2,37.4,92.9,1.207,1.8311,0.0,0.0
2,35.8,92.9,0.1914,1.4263,0.0001,0.0001
2,25.6,92.8,0.3608,5.8774,0.0001,0.0001
2,32.6,92.8,0.4844,2.5728,0.0,0.0
2,30.3,93.0,0.0288,0.3364,0.0,0.0001
2,30.5,92.9,0.1616,0.3428,0.0001,0.0001
2,35.0,92.9,0.0156,1.5913,0.0,0.0
2,31.5,92.9,0.1274,1.1255,0.0001,0.0001
2,27.3,93.0,0.0,0.6523,0.0,0.0
2,27.8,93.0,0.0,0.2456,0.0003,0.0001
2,32.1,93.0,0.0664,0.5015,0.0003,0.0001
2,29.2,93.0,0.0,1.3848,0.0002,0.0
2,25.5,93.0,0.0,0.2227,0.0009,0.0001
2,35.0,92.9,0.125,0.4658,0.001,0.0051
2,38.5,93.0,0.0039,0.7441,0.0,0.0
2,46.9,93.1,0.1172,0.98,0.0,0.0
2,25.1,92.3,0.2188,6.1602,0.0,0.0
2,22.9,92.2,0.0,0.4121,0.0,0.0
2,22.8,92.3,0.9375,1.5156,0.0041,0.007
2,24.1,92.3,0.0,0.1914,0.0,0.0
2,22.1,92.3,0.0,0.7681,0.0001,0.0002
2,33.4,92.3,0.0312,2.9395,0.0,0.0
2,25.8,92.3,0.0,0.2051,0.0,0.0
2,28.4,92.2,0.2095,0.9917,0.0,0.0002
2,21.9,92.3,0.0,0.168,0.0001,0.0003
2,23.4,92.3,0.2422,0.2769,0.0,0.0
2,30.0,92.5,0.0898,0.3359,0.0,0.0
2,24.9,92.5,0.0156,0.2461,0.0,0.0002
2,41.4,92.5,0.2158,1.0249,0.0,0.0
2,26.8,92.6,0.0,0.3159,0.0,0.0
2,23.7,92.6,0.3765,0.311,0.0,0.0
2,27.8,92.5,0.0801,6.0718,0.0,0.0
2,31.1,92.6,0.9858,3.0498,0.0,0.0
2,25.2,92.6,0.0,0.4575,0.0,0.0
2,23.6,92.6,0.0176,0.0898,0.0,0.0
2,25.2,92.6,0.0625,0.1797,0.0,0.0
2,36.3,92.7,0.0337,1.3135,0.0001,0.0003
2,28.0,92.5,0.0508,0.3599,0.0,0.0
2,26.9,92.6,0.0156,0.2847,0.0002,0.0004
2,27.6,92.6,0.0303,0.4888,0.0,0.0001
2,32.4,92.7,0.0,0.5376,0.0,0.0
2,29.5,92.7,0.0,1.0962,0.0001,0.0003
2,27.3,92.7,0.0,0.7876,0.0015,0.0036
2,60.4,92.8,0.0,0.8457,0.0004,0.0018
2,31.0,92.8,0.0781,0.7358,0.0,0.0
2,23.2,92.8,0.0312,0.2578,0.0,0.0
2,26.7,92.8,0.082,6.3354,0.0001,0.0001
2,31.3,92.9,0.5156,1.1519,0.0002,0.0002
2,25.7,92.8,0.0156,0.2656,0.0,0.0
2,29.0,92.8,0.0215,0.1797,0.0009,0.0055
2,28.1,92.9,0.0,0.207,0.0009,0.0413
2,25.3,92.9,0.0,1.0469,0.0001,0.0001
2,26.3,92.9,0.0898,0.3438,0.0,0.0
2,25.1,92.9,0.125,0.3354,0.0,0.0
2,24.9,92.9,0.0215,0.1797,0.0,0.0
2,24.1,92.9,0.0742,0.4375,0.0,0.0
2,23.6,92.9,0.0,0.3242,0.0,0.0
2,27.5,93.0,0.0718,0.2773,0.0,0.0
2,50.3,92.9,0.0625,0.6992,0.0,0.0
2,29.5,93.0,0.1797,0.3828,0.0011,0.0095
2,24.3,92.9,0.0156,5.7578,0.0,0.0
2,25.5,92.9,0.0879,0.3789,0.0,0.0
2,24.8,92.9,0.9502,1.457,0.0001,0.0003
2,27.5,92.9,0.0781,0.4448,0.0,0.0001
2,24.9,92.9,0.0127,0.082,0.0,0.0
2,23.1,92.9,0.0122,0.1641,0.0,0.0
2,22.3,92.9,0.0,0.2266,0.0,0.0
2,25.6,92.8,0.375,0.2808,0.0,0.0
2,30.0,93.1,0.043,0.2852,0.0001,0.0
2,29.4,92.9,0.0,0.2695,0.0,0.0001
2,25.1,92.9,0.0312,0.3633,0.0,0.0
2,23.9,92.8,0.0312,0.4336,0.0,0.0
2,48.5,92.9,0.0,1.3267,0.0014,0.0035
2,38.3,92.9,0.0039,1.5903,0.0003,0.0017
2,22.5,92.9,0.0156,0.1665,0.0,0.0
2,24.2,92.9,0.5483,5.8154,0.0,0.0
2,23.5,92.9,0.4688,1.3906,0.0,0.0001
2,24.1,92.9,0.0088,0.1875,0.0,0.0001
2,22.5,92.9,0.0,0.1953,0.0,0.0
2,29.2,92.8,0.0479,0.3516,0.0,0.0001
2,22.3,92.9,0.0156,0.3672,0.0,0.0
2,23.9,92.9,0.0186,1.2739,0.0028,0.0004
2,24.4,92.9,0.02,0.5308,0.0029,0.0047
2,27.3,92.9,0.0,0.6353,0.0,0.0
2,25.5,92.9,0.0156,0.1992,0.0,0.0
2,24.8,92.9,0.0,0.2188,0.0,0.0
2,25.9,92.9,0.0273,0.0898,0.0002,0.0002
2,49.8,92.9,0.0625,0.3672,0.0009,0.0001
2,30.3,92.9,0.0156,0.2852,0.0,0.0
2,28.7,93.1,0.0,0.1953,0.0001,0.0001
2,30.5,92.9,0.5781,7.6724,0.0,0.0
2,26.9,92.9,0.5459,1.3984,0.0,0.0001
2,28.2,92.9,0.0,0.2656,0.0,0.0
2,26.0,92.9,0.0327,0.2188,0.0001,0.0001
2,23.5,92.9,0.0,0.2031,0.0,0.0
2,24.2,92.9,0.0195,0.1484,0.0,0.0
2,25.0,92.9,0.0,0.125,0.0001,0.0001
2,25.0,92.9,0.0,0.5918,0.0,0.0
2,26.0,92.9,0.0625,0.1445,0.0,0.0
2,25.6,92.9,0.0938,0.3267,0.0,0.0
2,30.2,93.1,0.2812,0.5469,0.0,0.0
2,28.2,92.9,0.0938,0.3438,0.0,0.0
2,50.2,92.9,0.3477,1.0869,0.0018,0.0052
2,25.8,92.9,0.0469,0.543,0.0001,0.0003
2,22.1,92.9,0.0571,5.7422,0.0,0.0
2,23.2,92.9,0.0322,0.2969,0.0,0.0
2,26.9,92.9,0.5596,0.7773,0.0,0.0
2,25.8,92.9,0.0,0.2212,0.0,0.0
2,35.2,92.9,0.1401,1.3647,0.0,0.0
2,26.3,92.9,0.0,0.583,0.0001,0.0001
2,33.3,92.9,0.0039,0.2578,0.0,0.0
2,29.4,93.0,0.1748,0.3633,0.0,0.0
2,23.6,93.0,0.0938,2.0,0.0,0.0001
2,34.9,92.9,0.0,1.3208,0.0001,0.0001
2,27.5,93.0,0.1094,1.0234,0.0,0.0
2,24.5,93.0,0.0981,0.1787,0.0,0.0
2,23.6,93.0,0.0781,0.1953,0.0,0.0
2,65.5,93.0,0.0234,1.4395,0.0,0.0
2,25.8,93.1,0.1094,3.0947,0.0,0.0
2,23.9,93.0,0.0938,6.3579,0.0004,0.0002
2,28.5,93.0,0.9492,2.4478,0.0033,0.0068
2,30.0,93.2,0.207,0.2939,0.0,0.0
2,26.9,93.0,0.2505,0.5259,0.0,0.0
2,36.2,93.0,0.1909,1.8667,0.0,0.0
2,29.7,93.1,0.0,0.7622,0.0002,0.0002
2,26.2,93.1,0.0,0.1875,0.0,0.0
2,34.3,93.1,0.0703,1.2515,0.0002,0.0
2,31.8,93.1,0.0,1.1592,0.0043,0.0
2,26.3,93.1,0.0,0.626,0.0016,0.0
2,28.8,93.0,0.083,0.168,0.0009,0.0
2,25.1,93.1,0.0625,0.4185,0.0007,0.0
2,54.9,93.0,0.1963,1.5283,0.0007,0.0
2,45.4,93.1,0.3477,0.7842,0.0024,0.0052
2,33.4,93.2,0.042,1.374,0.0007,0.0
2,28.0,93.2,0.1597,6.4336,0.0055,0.0071
2,26.5,93.2,0.9951,1.8745,0.0,0.0
2,31.6,93.1,0.0,1.7168,0.0,0.0
2,24.8,93.1,0.0156,0.5142,0.0001,0.0001
2,23.6,93.1,0.0,0.2461,0.0001,0.0002
2,35.8,93.1,0.0,1.314,0.0,0.0
2,30.6,93.1,0.0,0.2231,0.0001,0.0001
2,30.0,93.1,0.0,0.5718,0.0,0.0
2,31.8,93.3,0.1562,1.0996,0.0,0.0
2,28.3,93.2,0.125,0.7417,0.0,0.0
2,26.2,93.2,0.0586,0.251,0.0,0.0
2,23.4,93.2,0.0,0.1562,0.0,0.0
2,41.6,93.2,0.0112,0.8481,0.0,0.0
2,23.5,93.2,0.0156,0.3901,0.0001,0.0002
2,25.3,93.2,0.0,0.1904,0.0,0.0
2,24.3,93.2,0.0156,6.1084,0.0,0.0
2,25.1,93.2,0.4688,0.918,0.0,0.0
2,26.5,93.2,0.0273,0.4766,0.0,0.0
2,24.5,93.2,0.0,0.1914,0.0,0.0
2,29.4,93.4,0.0625,0.5039,0.0,0.0
2,23.9,93.2,0.1562,0.4336,0.0,0.0
2,27.4,93.2,0.1641,0.3477,0.0,0.0
2,25.7,93.2,0.0781,0.4805,0.0,0.0008
2,25.3,93.1,0.0,0.3633,0.0001,0.0001
2,24.0,93.1,0.0,0.1782,0.0,0.0016
2,23.4,93.1,0.0,0.2031,0.0,0.0
2,26.6,93.2,0.0,0.1445,0.0,0.0008
2,41.9,93.1,0.082,0.3447,0.0,0.0
